"lat","long","elev","time","duration","ID","day"
39.940131,116.135797,491,2009-03-09 06:31:59,1.4625,28,"Sunday"
39.973336,116.332231,211,2009-03-09 07:59:44,1.4625,28,"Sunday"
39.960644,116.104296,325,2009-03-10 06:26:42,3.66972222222222,28,"Monday"
39.973616,116.332109,159,2009-03-10 10:06:53,3.66972222222222,28,"Tuesday"
39.964439,116.316252,491,2009-03-11 18:02:27,13.935,28,"Wednesday"
39.974297,116.335367,315,2009-03-12 07:58:33,13.935,28,"Wednesday"
39.974067,116.326969,492,2009-03-12 17:15:13,2.75722222222222,28,"Thursday"
39.96777,116.101553,356,2009-03-12 20:00:39,2.75722222222222,28,"Thursday"
39.975267,116.325555,22,2009-03-13 17:19:03,1.21712962962963,28,"Friday"
39.967795,116.101563,386,2009-03-14 22:31:43,1.21712962962963,28,"Saturday"
39.960794,116.10423,315,2009-03-16 06:21:09,1.77916666666667,28,"Sunday"
39.973639,116.331743,175,2009-03-16 08:07:54,1.77916666666667,28,"Monday"
39.975021,116.314646,457,2009-03-16 17:19:29,10.3902777777778,28,"Monday"
39.967766,116.101583,388,2009-03-17 03:42:54,10.3902777777778,28,"Monday"
39.97322,116.3322,312,2009-03-17 14:05:09,6.56638888888889,28,"Tuesday"
39.967776,116.10152,369,2009-03-17 20:39:08,6.56638888888889,28,"Tuesday"
39.967778,116.101585,367,2009-03-19 06:11:34,4.00805555555556,28,"Wednesday"
40.027969,116.456659,103,2009-03-19 10:12:03,4.00805555555556,28,"Thursday"
39.924688,116.172248,218,2009-03-19 17:05:13,1.09861111111111,28,"Thursday"
39.960628,116.103968,347,2009-03-19 18:11:08,1.09861111111111,28,"Thursday"
39.960697,116.104434,492,2009-03-20 06:22:37,4.66333333333333,28,"Thursday"
39.973971,116.332127,201,2009-03-20 11:02:25,4.66333333333333,28,"Friday"
39.974951,116.326462,810,2009-03-31 17:15:12,3.0125,28,"Tuesday"
39.96778,116.101578,411,2009-03-31 20:15:57,3.0125,28,"Tuesday"
39.950251,116.124272,367,2009-04-01 06:27:57,1.51388888888889,28,"Tuesday"
39.973878,116.331984,248,2009-04-01 07:58:47,1.51388888888889,28,"Tuesday"
39.967682,116.101603,492,2009-04-02 06:50:13,3.27083333333333,28,"Wednesday"
39.973221,116.332153,207,2009-04-02 10:06:28,3.27083333333333,28,"Thursday"
39.975262,116.325634,203,2009-04-02 17:15:40,4.08333333333333,28,"Thursday"
39.9678,116.101564,391,2009-04-02 21:20:40,4.08333333333333,28,"Thursday"
39.96062,116.104264,335,2009-04-03 06:24:04,1.64583333333333,28,"Thursday"
39.973623,116.33239,151,2009-04-03 08:02:49,1.64583333333333,28,"Friday"
39.922747,116.261969,501,2009-04-04 14:10:36,16.215,28,"Saturday"
39.967759,116.101535,440,2009-04-05 06:23:30,16.215,28,"Saturday"
39.960544,116.104339,319,2009-04-07 06:23:13,1.74444444444444,28,"Monday"
39.973521,116.332328,127,2009-04-07 08:07:53,1.74444444444444,28,"Tuesday"
39.971652,116.441467,492,2009-04-07 17:39:41,1.18888888888889,28,"Tuesday"
40.004467,116.453255,554,2009-04-07 18:51:01,1.18888888888889,28,"Tuesday"
40.004426,116.453293,491,2009-04-08 07:58:29,2.03333333333333,28,"Tuesday"
40.003758,116.452201,485,2009-04-08 08:00:31,2.03333333333333,28,"Wednesday"
40.001767,116.451892,96,2009-04-08 08:00:38,2.92611111111111,28,"Wednesday"
39.969617,116.322299,2795,2009-04-08 10:56:12,2.92611111111111,28,"Wednesday"
39.976547,116.338542,492,2009-04-08 17:17:04,3.79222222222222,28,"Wednesday"
40.002427,116.453186,99,2009-04-08 21:04:36,3.79222222222222,28,"Wednesday"
40.006644,116.451846,492,2009-04-09 07:39:06,2.41666666666667,28,"Wednesday"
40.003759,116.45097,455,2009-04-09 07:41:31,2.41666666666667,28,"Wednesday"
40.000345,116.452304,145,2009-04-09 07:41:41,41.4166666666667,28,"Wednesday"
39.974629,116.33202,158,2009-04-09 08:23:06,41.4166666666667,28,"Thursday"
39.975105,116.329501,7,2009-04-10 13:27:09,15.4625,28,"Friday"
39.967793,116.101563,389,2009-04-11 04:54:54,15.4625,28,"Friday"
39.974861,116.327525,492,2009-04-13 17:13:14,3.31055555555556,28,"Monday"
39.967806,116.10154,397,2009-04-13 20:31:52,3.31055555555556,28,"Monday"
39.960609,116.104304,328,2009-04-14 06:21:12,4.805,28,"Monday"
39.97364,116.33213,161,2009-04-14 11:09:30,4.805,28,"Tuesday"
39.97485,116.325254,492,2009-04-14 18:46:13,2.24861111111111,28,"Tuesday"
39.967779,116.101559,434,2009-04-14 21:01:08,2.24861111111111,28,"Tuesday"
39.960346,116.10412,492,2009-04-15 06:21:43,1.57083333333333,28,"Tuesday"
39.973656,116.332286,236,2009-04-15 07:55:58,1.57083333333333,28,"Tuesday"
39.974877,116.333194,227,2009-04-15 16:08:37,3.87861111111111,28,"Wednesday"
39.967856,116.101556,393,2009-04-15 20:01:20,3.87861111111111,28,"Wednesday"
39.974912,116.325605,492,2009-04-16 17:12:03,3.14444444444444,28,"Thursday"
39.967796,116.101589,383,2009-04-16 20:20:43,3.14444444444444,28,"Thursday"
39.960596,116.104321,363,2009-04-17 06:21:43,1.49944444444444,28,"Thursday"
39.972137,116.333849,194,2009-04-17 07:51:41,1.49944444444444,28,"Thursday"
39.975026,116.33245,228,2009-04-17 15:36:01,37.6166666666667,28,"Friday"
39.976755,116.327175,95,2009-04-17 16:13:38,37.6166666666667,28,"Friday"
39.980529,116.325315,-1356,2009-04-20 17:17:58,2.67,28,"Monday"
39.967814,116.101568,377,2009-04-20 19:58:10,2.67,28,"Monday"
39.960607,116.10425,325,2009-04-21 06:22:31,1.70666666666667,28,"Monday"
39.973573,116.332306,162,2009-04-21 08:04:55,1.70666666666667,28,"Tuesday"
39.975794,116.325539,492,2009-04-21 17:35:06,1.96111111111111,28,"Tuesday"
39.967506,116.100577,376,2009-04-21 19:32:46,1.96111111111111,28,"Tuesday"
39.960375,116.104216,353,2009-04-22 06:22:31,1.64,28,"Tuesday"
39.973428,116.332376,188,2009-04-22 08:00:55,1.64,28,"Wednesday"
39.978299,116.332578,444,2009-01-13 13:42:44,5,29,"Tuesday"
39.977434,116.332437,533,2009-01-13 13:42:49,5,29,"Tuesday"
39.974574,116.332007,432,2009-01-13 13:42:52,7.56555555555556,29,"Tuesday"
39.863372,116.360279,165,2009-01-13 21:16:48,7.56555555555556,29,"Tuesday"
39.863461,116.36029,142,2009-01-14 06:51:35,1.22777777777778,29,"Tuesday"
39.79772,116.518717,28,2009-01-14 08:05:15,1.22777777777778,29,"Wednesday"
39.870946,116.453879,492,2009-01-14 21:29:05,33.65,29,"Wednesday"
39.863475,116.360252,134,2009-01-14 22:02:44,33.65,29,"Wednesday"
39.862627,116.361636,492,2009-01-15 07:06:29,1.02611111111111,29,"Wednesday"
39.797706,116.519024,142,2009-01-15 08:08:03,1.02611111111111,29,"Thursday"
39.897322,116.472633,492,2009-01-15 18:11:59,5.70722222222222,29,"Thursday"
39.863014,116.35996,267,2009-01-15 23:54:25,5.70722222222222,29,"Thursday"
39.865433,116.359115,492,2009-01-16 08:18:23,1.46333333333333,29,"Friday"
39.979488,116.310046,180,2009-01-16 09:46:11,1.46333333333333,29,"Friday"
39.981248,116.310137,119,2009-01-16 19:06:29,3.63305555555556,29,"Friday"
39.863066,116.360945,16,2009-01-16 22:44:28,3.63305555555556,29,"Friday"
39.867265,116.356471,99,2009-01-19 07:19:38,51.9166666666667,29,"Sunday"
39.797739,116.518895,158,2009-01-19 08:11:33,51.9166666666667,29,"Monday"
39.869647,116.389661,101,2009-01-21 07:25:27,34.7666666666667,29,"Tuesday"
39.797857,116.518915,140,2009-01-21 08:00:13,34.7666666666667,29,"Wednesday"
39.867287,116.356436,166,2009-01-22 07:19:35,50.2833333333333,29,"Wednesday"
39.797728,116.519013,69,2009-01-22 08:09:52,50.2833333333333,29,"Thursday"
39.863148,116.360458,106,2009-02-01 06:57:53,1.01305555555556,29,"Saturday"
39.79775,116.518601,48,2009-02-01 07:58:40,1.01305555555556,29,"Saturday"
39.798595,116.51836,51,2009-02-01 17:08:00,47.5666666666667,29,"Sunday"
39.863565,116.361352,125,2009-02-01 17:55:34,47.5666666666667,29,"Sunday"
39.863362,116.360349,56,2009-02-02 06:55:59,1.15388888888889,29,"Sunday"
39.797707,116.518972,187,2009-02-02 08:05:13,1.15388888888889,29,"Monday"
39.799039,116.519209,42,2009-02-02 17:10:05,1.1225,29,"Monday"
39.862965,116.360422,191,2009-02-02 18:17:26,1.1225,29,"Monday"
39.797915,116.518709,35,2009-02-03 17:04:37,1.43555555555556,29,"Tuesday"
39.86302,116.36023,202,2009-02-03 18:30:45,1.43555555555556,29,"Tuesday"
39.863426,116.359698,208,2009-02-12 07:01:29,59.3,29,"Wednesday"
39.797763,116.518951,112,2009-02-12 08:00:47,59.3,29,"Thursday"
39.863186,116.360261,280,2009-02-13 06:58:29,1.00361111111111,29,"Thursday"
39.798027,116.518156,20,2009-02-13 07:58:42,1.00361111111111,29,"Thursday"
39.863244,116.360274,365,2009-02-16 06:55:05,1.53444444444444,29,"Sunday"
39.79772,116.519438,4,2009-02-16 08:27:09,1.53444444444444,29,"Monday"
39.797561,116.519561,145,2009-02-16 17:01:22,59.7666666666667,29,"Monday"
39.863428,116.360175,200,2009-02-16 18:01:08,59.7666666666667,29,"Monday"
39.869768,116.389545,492,2009-02-17 07:30:59,30.15,29,"Monday"
39.797701,116.51872,-50,2009-02-17 08:01:08,30.15,29,"Tuesday"
39.86415,116.36014,51,2009-02-20 07:03:53,11.0858333333333,29,"Thursday"
39.863852,116.360013,257,2009-02-20 18:09:02,11.0858333333333,29,"Friday"
39.869706,116.389648,118,2009-02-24 07:30:35,32.5,29,"Monday"
39.797723,116.518788,58,2009-02-24 08:03:05,32.5,29,"Tuesday"
39.797917,116.518505,52,2009-02-24 17:01:37,54.65,29,"Tuesday"
39.868304,116.353548,-672,2009-02-24 17:56:16,54.65,29,"Tuesday"
39.865933,116.358065,91,2009-02-24 17:56:19,7.85,29,"Tuesday"
39.863465,116.360332,83,2009-02-24 18:04:10,7.85,29,"Tuesday"
39.864801,116.359916,492,2009-02-25 06:55:53,1.16611111111111,29,"Tuesday"
39.797799,116.518825,32,2009-02-25 08:05:51,1.16611111111111,29,"Wednesday"
39.796425,116.524414,492,2009-02-25 17:05:53,3,29,"Wednesday"
39.796433,116.524351,492,2009-02-25 17:05:56,3,29,"Wednesday"
39.798614,116.518105,82,2009-02-25 17:06:06,52.4833333333333,29,"Wednesday"
39.863701,116.35961,129,2009-02-25 17:58:35,52.4833333333333,29,"Wednesday"
39.797483,116.51939,108,2009-03-05 17:04:42,58.0333333333333,29,"Thursday"
39.86381,116.36069,121,2009-03-05 18:02:44,58.0333333333333,29,"Thursday"
39.863264,116.360183,64,2009-03-06 08:17:35,4.23583333333333,29,"Friday"
39.880235,116.436664,86,2009-03-06 12:31:44,4.23583333333333,29,"Friday"
39.869702,116.389647,110,2009-03-09 07:27:29,38,29,"Sunday"
39.797823,116.518936,65,2009-03-09 08:05:29,38,29,"Monday"
39.798316,116.517722,492,2009-03-09 17:11:29,54.8166666666667,29,"Monday"
39.871373,116.359821,-379,2009-03-09 18:06:18,54.8166666666667,29,"Monday"
39.863708,116.360204,58,2009-03-10 06:50:35,1.30694444444444,29,"Monday"
39.797946,116.51844,6,2009-03-10 08:09:00,1.30694444444444,29,"Tuesday"
39.871673,116.45476,124,2009-03-10 15:56:44,1.19111111111111,29,"Tuesday"
39.86309,116.360007,175,2009-03-10 17:08:12,1.19111111111111,29,"Tuesday"
39.863525,116.359986,173,2009-03-11 07:00:53,1.17388888888889,29,"Tuesday"
39.797728,116.518747,104,2009-03-11 08:11:19,1.17388888888889,29,"Wednesday"
39.863341,116.360168,83,2009-03-12 06:54:35,1.13361111111111,29,"Wednesday"
39.797778,116.518688,38,2009-03-12 08:02:36,1.13361111111111,29,"Thursday"
39.816602,116.5469,65,2009-03-12 19:23:36,1.30583333333333,29,"Thursday"
39.863004,116.36017,145,2009-03-12 20:41:57,1.30583333333333,29,"Thursday"
39.867092,116.35693,492,2009-03-13 07:17:53,50.4166666666667,29,"Thursday"
39.797739,116.518928,69,2009-03-13 08:08:18,50.4166666666667,29,"Friday"
39.796845,116.518929,492,2009-03-13 17:06:59,28,29,"Friday"
39.797351,116.519519,493,2009-03-13 17:07:27,28,29,"Friday"
39.798681,116.518118,22,2009-03-13 17:07:31,50.5333333333333,29,"Friday"
39.8634,116.359968,179,2009-03-13 17:58:03,50.5333333333333,29,"Friday"
39.863576,116.359798,105,2009-03-16 06:55:05,1.27444444444444,29,"Sunday"
39.797798,116.518513,114,2009-03-16 08:11:33,1.27444444444444,29,"Monday"
39.798593,116.518366,74,2009-03-16 17:05:08,1.38722222222222,29,"Monday"
39.862947,116.360194,281,2009-03-16 18:28:22,1.38722222222222,29,"Monday"
39.863511,116.359793,119,2009-03-18 06:57:59,1.24861111111111,29,"Tuesday"
39.797799,116.518885,100,2009-03-18 08:12:54,1.24861111111111,29,"Wednesday"
39.797876,116.518591,-88,2009-03-18 17:01:29,1.0225,29,"Wednesday"
39.863049,116.360383,228,2009-03-18 18:02:50,1.0225,29,"Wednesday"
39.939552,116.333274,492,2009-03-21 10:26:29,7.09611111111111,29,"Saturday"
39.937245,116.325475,143,2009-03-21 17:32:15,7.09611111111111,29,"Saturday"
39.973369,116.331828,492,2009-01-13 10:32:24,9.16666666666667,30,"Tuesday"
39.983853,116.323453,2025,2009-01-13 10:41:34,9.16666666666667,30,"Tuesday"
39.984448,116.327233,170,2009-01-13 10:41:40,3.60555555555556,30,"Tuesday"
39.999841,116.327603,55,2009-01-13 14:18:00,3.60555555555556,30,"Tuesday"
39.998725,116.315846,492,2009-01-13 20:20:23,40,30,"Tuesday"
39.997534,116.316716,519,2009-01-13 20:21:03,40,30,"Tuesday"
39.999132,116.3163,141,2009-01-13 20:21:07,4.01111111111111,30,"Tuesday"
40.010263,116.320934,408,2009-01-14 00:21:47,4.01111111111111,30,"Tuesday"
40.010629,116.321334,492,2009-01-14 08:46:29,9.71194444444444,30,"Wednesday"
39.999973,116.327315,152,2009-01-14 18:29:12,9.71194444444444,30,"Wednesday"
39.999314,116.327003,492,2009-01-15 00:22:29,9.81666666666667,30,"Wednesday"
40.010514,116.321868,313,2009-01-15 00:32:18,9.81666666666667,30,"Wednesday"
40.010487,116.322035,71,2009-01-15 08:51:09,14.8522222222222,30,"Thursday"
39.973376,116.301029,367,2009-01-15 23:42:17,14.8522222222222,30,"Thursday"
39.973832,116.299956,141,2009-01-16 05:52:35,18.3655555555556,30,"Thursday"
40.010727,116.32208,298,2009-01-17 00:14:31,18.3655555555556,30,"Friday"
40.010578,116.322216,492,2009-01-17 08:56:00,13.0913888888889,30,"Saturday"
39.95247,116.801984,225,2009-01-17 22:01:29,13.0913888888889,30,"Saturday"
39.951672,116.801769,-164,2009-01-18 11:10:23,8.78472222222222,30,"Sunday"
39.9999,116.327224,173,2009-01-18 19:57:28,8.78472222222222,30,"Sunday"
39.999557,116.327336,490,2009-01-18 23:43:27,7.95,30,"Sunday"
40.012029,116.321898,730,2009-01-18 23:51:24,7.95,30,"Sunday"
40.01044,116.321891,492,2009-01-19 07:52:05,50,30,"Sunday"
40.005307,116.328897,610,2009-01-19 07:52:55,50,30,"Sunday"
40.011057,116.320397,469,2009-01-19 07:53:22,15.3166666666667,30,"Sunday"
39.999966,116.327471,878,2009-01-19 08:08:41,15.3166666666667,30,"Monday"
39.99117,116.329534,492,2009-01-19 20:38:05,22.2,30,"Monday"
40.011513,116.32372,57,2009-01-19 21:00:17,22.2,30,"Monday"
39.999941,116.32738,71,2009-01-20 11:56:06,11.8,30,"Tuesday"
40.008856,116.3219,-169,2009-01-20 23:44:06,11.8,30,"Tuesday"
40.010913,116.321955,288,2009-01-21 08:52:23,44,30,"Wednesday"
40.00952,116.323009,459,2009-01-21 08:53:07,44,30,"Wednesday"
40.011088,116.321545,575,2009-01-21 08:53:10,3.60861111111111,30,"Wednesday"
40.008409,116.322269,370,2009-01-21 12:29:41,3.60861111111111,30,"Wednesday"
40.010067,116.322164,299,2009-01-21 12:29:44,10.3269444444444,30,"Wednesday"
40.000786,116.326164,291,2009-01-21 22:49:21,10.3269444444444,30,"Wednesday"
39.999878,116.327329,107,2009-01-22 00:00:18,7.53333333333333,30,"Wednesday"
40.010555,116.321712,302,2009-01-22 00:07:50,7.53333333333333,30,"Wednesday"
40.010447,116.32203,213,2009-01-22 08:42:05,42,30,"Thursday"
40.006777,116.322229,325,2009-01-22 08:42:47,42,30,"Thursday"
40.009807,116.322711,302,2009-01-22 08:42:51,15.5855555555556,30,"Thursday"
40.009942,116.315012,202,2009-01-23 00:17:59,15.5855555555556,30,"Thursday"
40.004779,116.320204,126,2009-01-23 08:50:59,2.83277777777778,30,"Friday"
39.910454,116.502721,324,2009-01-23 11:40:57,2.83277777777778,30,"Friday"
39.908327,116.505623,488,2009-01-23 11:41:02,8.07166666666667,30,"Friday"
39.952136,116.801664,257,2009-01-23 19:45:20,8.07166666666667,30,"Friday"
39.952061,116.80171,119,2009-01-24 09:00:35,6.36944444444444,30,"Saturday"
38.968567,116.1209,354,2009-01-24 15:22:45,6.36944444444444,30,"Saturday"
38.968324,116.122291,492,2009-01-25 08:47:05,58,30,"Sunday"
38.968445,116.122583,490,2009-01-25 08:48:03,58,30,"Sunday"
38.968294,116.120606,15,2009-01-25 08:48:09,2.31527777777778,30,"Sunday"
38.968333,116.120288,92,2009-01-25 11:07:04,2.31527777777778,30,"Sunday"
38.967629,116.120887,-36,2009-01-26 05:36:59,11.0294444444444,30,"Sunday"
38.968395,116.120489,72,2009-01-26 16:38:45,11.0294444444444,30,"Monday"
38.967428,116.12117,492,2009-01-27 16:34:53,3.07944444444444,30,"Tuesday"
38.968394,116.120486,-38,2009-01-27 19:39:39,3.07944444444444,30,"Tuesday"
38.967279,116.119694,-15,2009-01-28 06:08:35,25.6333333333333,30,"Tuesday"
38.968434,116.120845,-4,2009-01-28 06:34:13,25.6333333333333,30,"Tuesday"
38.967566,116.120534,492,2009-01-29 14:45:59,1.8525,30,"Thursday"
38.968346,116.120492,20,2009-01-29 16:37:08,1.8525,30,"Thursday"
38.968269,116.120442,38,2009-01-30 10:01:23,6.13972222222222,30,"Friday"
38.968084,116.120404,-115,2009-01-30 16:09:46,6.13972222222222,30,"Friday"
38.984267,116.097152,492,2009-01-31 09:09:59,11.6155555555556,30,"Saturday"
39.952346,116.801902,150,2009-01-31 20:46:55,11.6155555555556,30,"Saturday"
39.950073,116.801934,492,2009-02-01 08:13:53,11.9013888888889,30,"Sunday"
40.022399,116.309671,-147,2009-02-01 20:07:58,11.9013888888889,30,"Sunday"
40.009961,116.315191,8,2009-02-01 20:08:15,20.9,30,"Sunday"
40.001157,116.327453,322,2009-02-01 20:29:09,20.9,30,"Sunday"
39.99996,116.327402,140,2009-02-02 00:31:05,1.14305555555556,30,"Sunday"
40.00924,116.315434,135,2009-02-02 01:39:40,1.14305555555556,30,"Sunday"
40.01014,116.315394,492,2009-02-02 09:07:35,9.19861111111111,30,"Monday"
39.952006,116.80189,189,2009-02-02 18:19:30,9.19861111111111,30,"Monday"
39.950858,116.801929,492,2009-02-03 08:16:53,13.5405555555556,30,"Tuesday"
39.948493,116.805855,527,2009-02-03 21:49:19,13.5405555555556,30,"Tuesday"
39.950152,116.801566,310,2009-02-03 21:49:25,8.48333333333333,30,"Tuesday"
39.964622,116.813726,-83,2009-02-03 21:57:54,8.48333333333333,30,"Tuesday"
39.950986,116.801806,492,2009-02-04 08:12:29,13.7386111111111,30,"Wednesday"
39.952086,116.802315,245,2009-02-04 21:56:48,13.7386111111111,30,"Wednesday"
39.950653,116.801965,492,2009-02-05 08:15:05,15.1852777777778,30,"Thursday"
40.010253,116.314578,254,2009-02-05 23:26:12,15.1852777777778,30,"Thursday"
40.009978,116.315369,492,2009-02-06 08:45:59,12.9216666666667,30,"Friday"
40.009418,116.315222,232,2009-02-06 21:41:17,12.9216666666667,30,"Friday"
40.009292,116.316497,248,2009-02-07 08:50:35,13.6972222222222,30,"Saturday"
40.010469,116.315526,183,2009-02-07 22:32:25,13.6972222222222,30,"Saturday"
40.009751,116.315132,116,2009-02-08 10:10:05,8.05,30,"Sunday"
40.000511,116.326979,251,2009-02-08 18:13:05,8.05,30,"Sunday"
39.999942,116.327337,116,2009-02-09 00:38:35,13.1,30,"Sunday"
40.009971,116.315018,49,2009-02-09 00:51:41,13.1,30,"Sunday"
40.009314,116.31456,-244,2009-02-09 09:04:35,15.4677777777778,30,"Monday"
40.009613,116.315077,168,2009-02-10 00:32:39,15.4677777777778,30,"Monday"
40.009827,116.315114,188,2009-02-10 08:51:05,9.52277777777778,30,"Tuesday"
40.000791,116.327288,306,2009-02-10 18:22:27,9.52277777777778,30,"Tuesday"
39.999852,116.327377,132,2009-02-11 00:46:05,21.35,30,"Tuesday"
40.01359,116.314372,-185,2009-02-11 01:07:26,21.35,30,"Tuesday"
40.010498,116.314974,51,2009-02-11 01:07:32,5.15,30,"Tuesday"
40.009906,116.315594,13,2009-02-11 01:12:41,5.15,30,"Tuesday"
40.010875,116.315744,492,2009-02-11 09:00:05,9.53222222222222,30,"Wednesday"
40.000151,116.327564,227,2009-02-11 18:32:01,9.53222222222222,30,"Wednesday"
39.999912,116.327383,129,2009-02-12 01:51:05,14.2,30,"Wednesday"
40.009602,116.31514,208,2009-02-12 02:05:17,14.2,30,"Wednesday"
40.009646,116.314979,51,2009-02-12 08:49:35,4.01361111111111,30,"Thursday"
40.000758,116.326948,318,2009-02-12 12:50:24,4.01361111111111,30,"Thursday"
40.000034,116.327326,101,2009-02-13 01:37:05,14.2333333333333,30,"Thursday"
40.011624,116.314187,162,2009-02-13 01:51:19,14.2333333333333,30,"Thursday"
40.007781,116.319916,492,2009-02-13 09:01:59,14.1141666666667,30,"Friday"
40.009575,116.315264,-180,2009-02-13 23:08:50,14.1141666666667,30,"Friday"
40.010315,116.315944,492,2009-02-14 10:31:53,12.4197222222222,30,"Saturday"
40.009845,116.31479,332,2009-02-14 22:57:04,12.4197222222222,30,"Saturday"
40.009792,116.315125,107,2009-02-15 10:16:29,7.93055555555556,30,"Sunday"
40.000015,116.326935,155,2009-02-15 18:12:19,7.93055555555556,30,"Sunday"
39.999828,116.327387,260,2009-02-16 00:57:59,13.5,30,"Sunday"
40.009814,116.315104,368,2009-02-16 01:11:29,13.5,30,"Sunday"
40.009766,116.314811,-48,2009-02-16 08:30:35,9.79,30,"Monday"
40.000056,116.327333,212,2009-02-16 18:17:59,9.79,30,"Monday"
40.000001,116.326804,195,2009-02-17 01:27:04,15.2833333333333,30,"Monday"
40.010811,116.31507,129,2009-02-17 01:42:21,15.2833333333333,30,"Monday"
40.011242,116.314837,492,2009-02-17 09:32:23,13.6577777777778,30,"Tuesday"
40.009938,116.315285,-74,2009-02-17 23:11:51,13.6577777777778,30,"Tuesday"
40.009678,116.315672,492,2009-02-18 09:11:39,13.645,30,"Wednesday"
40.010389,116.314759,123,2009-02-18 22:50:21,13.645,30,"Wednesday"
40.010263,116.31556,508,2009-02-19 08:16:05,9.9975,30,"Thursday"
40.000947,116.326722,382,2009-02-19 18:15:56,9.9975,30,"Thursday"
39.999888,116.326139,106,2009-02-20 01:54:35,12.7666666666667,30,"Thursday"
40.00957,116.315265,258,2009-02-20 02:07:21,12.7666666666667,30,"Thursday"
40.004899,116.32112,492,2009-02-20 08:37:53,16.5397222222222,30,"Friday"
40.009971,116.314981,236,2009-02-21 01:10:16,16.5397222222222,30,"Friday"
40.009939,116.315063,109,2009-02-21 07:27:35,11.4452777777778,30,"Friday"
39.999758,116.326785,232,2009-02-21 18:54:18,11.4452777777778,30,"Saturday"
40.00999,116.315041,134,2009-02-22 09:30:35,10.0319444444444,30,"Sunday"
40.000258,116.327544,411,2009-02-22 19:32:30,10.0319444444444,30,"Sunday"
39.99989,116.327425,132,2009-02-23 01:14:05,14.0833333333333,30,"Sunday"
40.009687,116.315129,190,2009-02-23 01:28:10,14.0833333333333,30,"Sunday"
40.009554,116.315196,63,2009-02-23 08:38:35,15.4386111111111,30,"Monday"
40.009845,116.315014,179,2009-02-24 00:04:54,15.4386111111111,30,"Monday"
40.009738,116.315089,133,2009-02-24 08:37:05,15.5272222222222,30,"Tuesday"
40.009673,116.315105,219,2009-02-25 00:08:43,15.5272222222222,30,"Tuesday"
40.010252,116.314938,188,2009-02-25 08:56:59,9.78472222222222,30,"Wednesday"
40.000154,116.327563,252,2009-02-25 18:44:04,9.78472222222222,30,"Wednesday"
39.999031,116.326339,492,2009-03-05 03:09:05,13.9166666666667,30,"Wednesday"
40.009722,116.315097,126,2009-03-05 03:23:00,13.9166666666667,30,"Wednesday"
40.009915,116.315146,126,2009-03-05 09:46:35,8.56833333333333,30,"Thursday"
40.000077,116.326262,196,2009-03-05 18:20:41,8.56833333333333,30,"Thursday"
40.000103,116.327389,51,2009-03-06 02:54:29,10.45,30,"Thursday"
40.007725,116.31978,107,2009-03-06 03:04:56,10.45,30,"Thursday"
40.00822,116.319217,492,2009-03-06 09:53:53,12.1127777777778,30,"Friday"
39.948807,116.798258,280,2009-03-06 22:00:39,12.1127777777778,30,"Friday"
39.94676,116.795897,492,2009-03-07 08:09:59,11.48,30,"Saturday"
39.952839,116.801804,-301,2009-03-07 19:38:47,11.48,30,"Saturday"
39.951428,116.8026,492,2009-03-08 09:55:05,11.0655555555556,30,"Sunday"
39.999595,116.327068,114,2009-03-08 20:59:01,11.0655555555556,30,"Sunday"
39.999683,116.327527,140,2009-03-09 02:22:53,17.5166666666667,30,"Sunday"
40.00982,116.31508,150,2009-03-09 02:40:24,17.5166666666667,30,"Sunday"
40.009707,116.315099,91,2009-03-09 08:42:05,10.6119444444444,30,"Monday"
39.999833,116.327578,132,2009-03-09 19:18:48,10.6119444444444,30,"Monday"
39.999934,116.32728,492,2009-03-10 01:53:59,13.55,30,"Monday"
40.009962,116.315265,225,2009-03-10 02:07:32,13.55,30,"Monday"
40.01028,116.314261,492,2009-03-10 09:06:03,16.235,30,"Tuesday"
40.00991,116.314915,192,2009-03-11 01:20:09,16.235,30,"Tuesday"
40.009685,116.315119,492,2009-03-11 08:28:59,15.6036111111111,30,"Wednesday"
40.003394,116.321283,653,2009-03-12 00:05:12,15.6036111111111,30,"Wednesday"
40.006642,116.319226,247,2009-03-12 00:05:18,7.06666666666667,30,"Wednesday"
40.009688,116.315238,148,2009-03-12 00:12:22,7.06666666666667,30,"Wednesday"
40.009314,116.314676,492,2009-03-12 08:44:06,21.2333333333333,30,"Thursday"
40.000178,116.326974,99,2009-03-12 09:05:20,21.2333333333333,30,"Thursday"
40.000079,116.327449,352,2009-03-12 10:01:45,8.00694444444444,30,"Thursday"
39.999798,116.327323,359,2009-03-12 18:02:10,8.00694444444444,30,"Thursday"
39.999787,116.326389,87,2009-03-13 01:32:53,15.2666666666667,30,"Thursday"
40.009533,116.314911,303,2009-03-13 01:48:09,15.2666666666667,30,"Thursday"
40.008965,116.315155,0,2009-03-13 09:28:05,11.3861111111111,30,"Friday"
39.952092,116.801639,101,2009-03-13 20:51:15,11.3861111111111,30,"Friday"
39.950178,116.792368,492,2009-03-14 08:16:53,12.6441666666667,30,"Saturday"
39.952391,116.801795,132,2009-03-14 20:55:32,12.6441666666667,30,"Saturday"
39.949592,116.793212,101,2009-03-15 09:11:29,1.24722222222222,30,"Sunday"
39.946992,116.783271,265,2009-03-15 10:26:19,1.24722222222222,30,"Sunday"
39.945388,116.781066,492,2009-03-15 17:12:35,3.38694444444444,30,"Sunday"
